counter,red_count,blue_count,total_count,average_radiation_level,total_radiation_level
344,1,0,1,0.0,0
345,1,0,1,0.0,0
346,1,0,1,0.0,0
347,1,0,1,0.0,0
348,1,0,1,0.0,0
349,1,0,1,0.0,0
350,1,0,1,0.0,0
351,1,0,1,0.0,0
352,1,0,1,0.0,0
353,1,0,1,0.0,0
354,1,0,1,0.0,0
355,1,0,1,0.0,0
356,1,0,1,0.0,0
357,1,0,1,0.0,0
358,1,0,1,0.0,0
359,1,0,1,1.0,1
360,1,0,1,2.0,2
361,1,0,1,3.0,3
362,1,0,1,4.0,4
363,1,0,1,5.0,5
364,1,0,1,6.0,6
365,1,0,1,7.0,7
366,1,0,1,8.0,8
367,1,0,1,9.0,9
368,1,0,1,10.0,10
369,1,0,1,11.0,11
370,1,0,1,12.0,12
371,1,0,1,13.0,13
372,1,0,1,14.0,14
373,1,0,1,15.0,15
374,1,0,1,16.0,16
375,1,0,1,17.0,17
376,1,0,1,18.0,18
377,1,0,1,19.0,19
378,1,0,1,20.0,20
379,1,0,1,21.0,21
380,1,0,1,22.0,22
381,1,0,1,23.0,23
382,1,0,1,24.0,24
383,1,0,1,25.0,25
384,1,0,1,26.0,26
385,1,0,1,27.0,27
386,1,0,1,28.0,28
387,1,0,1,29.0,29
388,1,0,1,30.0,30
389,1,0,1,31.0,31
390,1,0,1,32.0,32
391,1,0,1,33.0,33
392,1,0,1,34.0,34
393,1,0,1,35.0,35
394,1,0,1,36.0,36
395,1,0,1,37.0,37
396,1,0,1,38.0,38
397,1,0,1,39.0,39
398,1,0,1,40.0,40
399,1,0,1,41.0,41
400,1,0,1,42.0,42
401,1,0,1,43.0,43
402,1,0,1,44.0,44
403,1,0,1,45.0,45
404,1,0,1,46.0,46
405,1,0,1,47.0,47
406,1,0,1,48.0,48
407,1,0,1,49.0,49
408,1,0,1,50.0,50
409,1,0,1,51.0,51
410,1,0,1,52.0,52
411,1,0,1,53.0,53
412,1,0,1,54.0,54
413,1,0,1,55.0,55
414,1,0,1,56.0,56
415,1,0,1,57.0,57
416,1,0,1,58.0,58
417,1,0,1,59.0,59
418,1,0,1,60.0,60
419,1,0,1,61.0,61
420,1,0,1,62.0,62
421,1,0,1,63.0,63
422,1,0,1,64.0,64
423,1,0,1,65.0,65
424,1,0,1,66.0,66
425,1,0,1,67.0,67
426,1,0,1,68.0,68
427,1,0,1,69.0,69
428,1,0,1,70.0,70
429,1,0,1,71.0,71
430,1,0,1,72.0,72
431,1,0,1,73.0,73
432,1,0,1,74.0,74
433,1,0,1,75.0,75
434,1,0,1,76.0,76
435,1,0,1,77.0,77
436,1,0,1,78.0,78
437,1,0,1,79.0,79
438,1,0,1,80.0,80
439,1,0,1,81.0,81
440,1,0,1,82.0,82
441,1,0,1,83.0,83
442,1,0,1,84.0,84
443,1,0,1,85.0,85
444,1,0,1,86.0,86
445,1,0,1,87.0,87
446,1,0,1,88.0,88
447,1,0,1,89.0,89
448,1,0,1,90.0,90
449,2,0,2,91.0,91
450,2,0,2,91.0,91
451,2,0,2,91.0,91
452,2,0,2,91.0,91
453,2,0,2,91.0,91
454,2,0,2,91.0,91
455,2,0,2,91.0,91
456,2,0,2,91.0,91
457,2,0,2,91.0,91
458,2,0,2,91.0,91
459,2,0,2,91.0,91
460,2,0,2,91.0,91
461,2,0,2,91.0,91
462,2,0,2,91.0,91
463,2,0,2,91.0,91
464,2,0,2,91.0,91
465,2,0,2,91.0,91
466,2,0,2,91.0,91
467,2,0,2,91.0,91
468,2,0,2,91.0,91
469,2,0,2,91.0,91
470,2,0,2,91.0,91
471,2,0,2,91.0,91
472,2,0,2,91.0,91
473,2,0,2,91.0,91
474,2,0,2,91.0,91
475,2,0,2,91.0,91
476,2,0,2,91.0,91
477,2,0,2,91.0,91
478,2,0,2,91.0,91
479,2,0,2,91.0,91
480,2,0,2,91.0,91
481,2,0,2,91.0,91
482,2,0,2,91.0,91
483,2,0,2,91.0,91
484,2,0,2,91.0,91
485,2,0,2,91.0,91
486,2,0,2,91.0,91
487,2,0,2,91.0,91
488,2,0,2,0.0,0
489,2,0,2,0.0,0
490,2,0,2,0.0,0
491,2,0,2,0.0,0
492,2,0,2,0.0,0
493,2,0,2,0.0,0
494,2,0,2,0.0,0
495,2,0,2,0.0,0
496,2,0,2,0.0,0
497,2,0,2,0.0,0
498,2,0,2,0.0,0
499,2,0,2,0.0,0
500,2,0,2,0.0,0
501,2,0,2,0.0,0
502,2,0,2,0.0,0
503,2,0,2,0.0,0
504,2,0,2,0.0,0
505,2,0,2,0.0,0
506,2,0,2,0.0,0
507,2,0,2,0.0,0
508,2,0,2,0.0,0
509,2,0,2,0.0,0
510,2,0,2,0.0,0
511,2,0,2,0.0,0
512,2,0,2,0.0,0
513,2,0,2,0.0,0
514,2,0,2,0.0,0
515,2,0,2,0.0,0
516,2,0,2,0.0,0
517,2,0,2,0.0,0
518,2,0,2,0.0,0
519,2,0,2,0.0,0
520,2,0,2,0.0,0
521,2,0,2,0.0,0
522,2,0,2,0.0,0
523,2,0,2,0.0,0
524,2,0,2,0.0,0
525,2,0,2,0.0,0
526,2,0,2,0.0,0
527,2,0,2,0.0,0
528,2,0,2,0.0,0
529,2,0,2,0.0,0
530,2,0,2,0.0,0
531,2,0,2,0.0,0
532,2,0,2,0.0,0
533,2,0,2,0.0,0
534,2,0,2,0.0,0
535,2,0,2,0.0,0
536,2,0,2,0.0,0
537,2,0,2,0.0,0
538,2,0,2,0.0,0
539,2,0,2,0.0,0
540,2,0,2,0.0,0
541,2,0,2,0.0,0
542,2,0,2,0.0,0
543,2,0,2,0.0,0
544,2,0,2,0.0,0
545,2,0,2,0.0,0
546,2,0,2,0.0,0
547,2,0,2,0.0,0
548,2,0,2,0.0,0
549,2,0,2,0.0,0
550,2,0,2,0.0,0
551,2,0,2,0.0,0
552,2,0,2,0.0,0
553,2,0,2,0.0,0
554,2,0,2,0.0,0
555,2,0,2,0.0,0
556,2,0,2,0.0,0
557,2,0,2,0.0,0
558,2,0,2,0.0,0
559,2,0,2,0.0,0
560,2,0,2,0.0,0
561,2,0,2,0.0,0
562,2,0,2,0.0,0
563,2,0,2,0.0,0
564,2,0,2,0.0,0
565,2,0,2,0.0,0
566,2,0,2,0.0,0
567,2,0,2,0.0,0
568,2,0,2,0.0,0
569,2,0,2,0.0,0
570,2,0,2,0.0,0
571,2,0,2,0.0,0
572,2,0,2,0.0,0
573,2,0,2,0.0,0
574,2,0,2,0.0,0
575,2,0,2,0.0,0
576,2,0,2,0.0,0
577,2,0,2,0.0,0
578,2,0,2,0.0,0
579,2,0,2,0.0,0
580,2,0,2,0.0,0
581,2,0,2,0.0,0
582,2,0,2,0.0,0
583,2,0,2,0.0,0
584,2,0,2,0.0,0
585,2,0,2,0.0,0
586,2,0,2,0.0,0
587,2,0,2,0.0,0
588,2,0,2,0.0,0
589,2,0,2,0.0,0
590,2,0,2,0.0,0
591,2,0,2,0.0,0
592,2,0,2,0.0,0
593,2,0,2,0.0,0
594,2,0,2,0.0,0
595,2,0,2,0.0,0
596,2,0,2,0.0,0
597,2,0,2,0.0,0
598,2,0,2,0.0,0
599,2,0,2,0.0,0
600,2,0,2,0.0,0
601,2,0,2,0.0,0
602,2,0,2,0.0,0
603,2,0,2,0.0,0
604,2,0,2,0.0,0
605,2,0,2,0.0,0
606,2,0,2,0.0,0
607,2,0,2,0.0,0
608,2,0,2,0.0,0
609,2,0,2,0.0,0
610,2,0,2,0.0,0
611,2,0,2,0.0,0
612,2,0,2,0.0,0
613,2,0,2,0.0,0
614,2,0,2,0.0,0
615,2,0,2,0.0,0
616,2,0,2,0.0,0
617,2,0,2,0.0,0
618,2,0,2,0.0,0
619,2,0,2,0.0,0
620,2,0,2,0.0,0
621,2,0,2,0.0,0
622,2,0,2,0.0,0
623,2,0,2,0.0,0
624,2,0,2,0.0,0
625,2,0,2,0.0,0
626,2,0,2,0.0,0
627,2,0,2,0.0,0
628,2,0,2,0.0,0
629,2,0,2,0.0,0
630,2,0,2,0.0,0
631,2,0,2,0.0,0
632,2,0,2,0.0,0
633,2,0,2,0.0,0
634,2,0,2,0.0,0
635,2,0,2,0.0,0
636,2,0,2,0.0,0
637,2,0,2,0.0,0
638,2,0,2,0.0,0
639,2,0,2,0.0,0
640,2,0,2,0.0,0
641,2,0,2,0.0,0
642,2,0,2,0.0,0
643,2,0,2,0.0,0
644,2,1,3,0.0,0
645,2,1,3,0.0,0
646,2,1,3,0.0,0
647,2,1,3,0.0,0
648,2,1,3,0.0,0
649,2,1,3,0.0,0
650,2,1,3,0.0,0
651,2,1,3,0.0,0
652,2,1,3,0.0,0
653,2,1,3,0.0,0
654,2,1,3,0.0,0
655,2,1,3,0.0,0
656,2,1,3,0.0,0
657,2,1,3,0.0,0
658,2,1,3,0.0,0
659,2,1,3,0.0,0
660,2,1,3,0.0,0
661,2,1,3,0.0,0
662,2,1,3,0.0,0
663,2,1,3,0.0,0
664,2,1,3,0.0,0
665,2,1,3,0.0,0
666,2,1,3,0.0,0
667,2,1,3,0.0,0
668,2,1,3,0.0,0
669,2,1,3,0.0,0
670,2,1,3,0.0,0
671,2,1,3,0.0,0
672,2,1,3,0.0,0
673,2,1,3,0.0,0
674,2,1,3,0.0,0
675,2,1,3,0.0,0
676,2,1,3,0.0,0
677,2,1,3,0.0,0
678,2,1,3,0.0,0
679,2,1,3,0.0,0
680,2,1,3,0.0,0
681,2,1,3,0.0,0
682,2,1,3,0.0,0
683,2,1,3,0.0,0
684,2,1,3,0.0,0
685,2,1,3,0.0,0
686,2,1,3,0.0,0
687,2,1,3,0.0,0
688,2,1,3,0.0,0
689,2,1,3,0.0,0
690,2,1,3,0.0,0
691,2,1,3,0.0,0
692,2,1,3,0.0,0
693,2,1,3,0.0,0
694,2,1,3,0.0,0
695,2,1,3,0.0,0
696,2,1,3,0.0,0
697,2,1,3,0.0,0
698,2,1,3,0.0,0
699,2,1,3,0.0,0
700,2,1,3,0.0,0
701,2,1,3,0.0,0
702,2,1,3,0.0,0
703,2,1,3,0.0,0
704,2,1,3,0.0,0
705,2,1,3,0.0,0
706,2,1,3,0.0,0
707,2,1,3,0.0,0
708,2,1,3,0.0,0
709,2,1,3,0.0,0
710,2,1,3,0.0,0
711,2,1,3,0.0,0
712,2,1,3,0.0,0
713,2,1,3,0.0,0
714,2,1,3,0.0,0
715,2,1,3,0.0,0
716,2,1,3,0.0,0
717,2,1,3,0.0,0
718,2,1,3,0.0,0
719,2,1,3,0.0,0
720,2,1,3,0.0,0
721,2,1,3,0.0,0
722,2,1,3,0.0,0
723,2,1,3,0.0,0
724,2,1,3,0.0,0
725,2,1,3,0.0,0
726,2,1,3,0.0,0
727,2,1,3,0.0,0
728,2,1,3,0.0,0
729,2,1,3,0.0,0
730,2,1,3,0.0,0
731,2,1,3,0.0,0
732,2,1,3,0.0,0
733,2,1,3,0.0,0
734,2,1,3,0.0,0
735,2,1,3,0.0,0
736,2,1,3,0.0,0
737,2,1,3,0.0,0
738,2,1,3,0.0,0
739,2,1,3,0.0,0
740,2,1,3,0.0,0
741,2,1,3,0.0,0
742,2,1,3,0.0,0
743,2,1,3,0.0,0
744,2,1,3,0.0,0
745,2,1,3,0.0,0
746,2,1,3,0.0,0
747,2,1,3,0.0,0
748,2,1,3,0.0,0
749,2,1,3,0.0,0
750,2,1,3,0.0,0
751,2,1,3,0.0,0
752,2,1,3,0.0,0
753,2,1,3,0.0,0
754,2,1,3,0.0,0
755,2,1,3,0.0,0
756,2,1,3,0.0,0
757,2,1,3,0.0,0
758,2,1,3,1.0,1
759,2,1,3,2.0,2
760,2,1,3,3.0,3
761,2,1,3,4.0,4
762,2,1,3,5.0,5
763,2,1,3,6.0,6
764,2,1,3,7.0,7
765,2,1,3,8.0,8
766,2,1,3,9.0,9
767,2,1,3,10.0,10
768,2,1,3,11.0,11
769,2,1,3,12.0,12
770,2,1,3,13.0,13
771,2,1,3,14.0,14
772,2,1,3,15.0,15
773,2,1,3,16.0,16
774,2,1,3,17.0,17
775,2,1,3,18.0,18
776,2,1,3,19.0,19
777,2,1,3,20.0,20
778,2,1,3,21.0,21
779,2,1,3,22.0,22
780,2,1,3,23.0,23
781,2,1,3,24.0,24
782,2,1,3,25.0,25
783,2,1,3,26.0,26
784,2,1,3,27.0,27
785,2,1,3,28.0,28
786,2,1,3,29.0,29
787,2,1,3,30.0,30
788,2,1,3,31.0,31
789,2,1,3,32.0,32
790,2,1,3,33.0,33
791,2,1,3,34.0,34
792,2,1,3,35.0,35
793,2,1,3,36.0,36
794,2,1,3,37.0,37
795,2,1,3,38.0,38
796,2,1,3,39.0,39
797,2,1,3,40.0,40
798,2,1,3,41.0,41
799,2,1,3,42.0,42
800,2,1,3,43.0,43
801,2,1,3,44.0,44
802,2,1,3,45.0,45
803,2,1,3,46.0,46
804,2,1,3,47.0,47
805,2,1,3,48.0,48
806,2,1,3,49.0,49
807,2,1,3,50.0,50
808,2,1,3,51.0,51
809,2,1,3,52.0,52
810,2,1,3,53.0,53
811,2,1,3,54.0,54
812,2,1,3,55.0,55
813,2,1,3,56.0,56
814,2,1,3,57.0,57
815,2,1,3,58.0,58
816,2,1,3,59.0,59
817,2,1,3,60.0,60
818,2,1,3,61.0,61
819,2,1,3,62.0,62
820,2,1,3,63.0,63
821,2,1,3,64.0,64
822,2,1,3,65.0,65
823,2,1,3,66.0,66
824,2,1,3,67.0,67
825,2,1,3,68.0,68
826,2,1,3,69.0,69
827,2,1,3,70.0,70
828,2,1,3,71.0,71
829,2,1,3,72.0,72
830,2,1,3,73.0,73
831,2,1,3,74.0,74
832,2,1,3,75.0,75
833,2,1,3,76.0,76
834,2,1,3,77.0,77
835,2,1,3,78.0,78
836,2,1,3,79.0,79
837,2,1,3,80.0,80
838,2,1,3,81.0,81
839,2,1,3,82.0,82
840,2,1,3,83.0,83
841,2,1,3,84.0,84
842,2,1,3,85.0,85
843,2,1,3,86.0,86
844,3,1,4,87.0,87
845,3,1,4,87.0,87
846,3,1,4,87.0,87
847,3,1,4,87.0,87
848,3,1,4,87.0,87
849,3,1,4,87.0,87
850,3,1,4,87.0,87
851,3,1,4,87.0,87
852,3,1,4,87.0,87
853,3,1,4,87.0,87
854,3,1,4,87.0,87
855,3,1,4,87.0,87
856,3,1,4,87.0,87
857,3,1,4,87.0,87
858,3,1,4,87.0,87
859,3,1,4,87.0,87
860,3,1,4,87.0,87
861,3,1,4,87.0,87
862,3,1,4,87.0,87
863,3,1,4,87.0,87
864,3,1,4,87.0,87
865,3,1,4,87.0,87
866,3,1,4,87.0,87
867,3,1,4,87.0,87
868,3,1,4,87.0,87
869,3,1,4,87.0,87
870,3,1,4,87.0,87
871,3,1,4,87.0,87
872,3,1,4,87.0,87
873,3,1,4,87.0,87
874,3,1,4,87.0,87
875,3,1,4,87.0,87
876,3,1,4,87.0,87
877,3,1,4,87.0,87
878,3,1,4,87.0,87
879,3,1,4,87.0,87
880,3,1,4,87.0,87
881,3,1,4,87.0,87
882,3,1,4,87.0,87
883,3,1,4,87.0,87
884,3,1,4,87.0,87
885,3,1,4,87.0,87
886,3,1,4,0.0,0
887,3,1,4,0.0,0
888,3,1,4,0.0,0
889,3,1,4,0.0,0
890,3,1,4,0.0,0
891,3,1,4,0.0,0
892,3,1,4,0.0,0
893,3,1,4,0.0,0
894,3,1,4,0.0,0
895,3,1,4,0.0,0
896,3,1,4,0.0,0
897,3,1,4,0.0,0
898,3,1,4,0.0,0
899,3,1,4,0.0,0
900,3,1,4,0.0,0
901,3,1,4,0.0,0
902,3,1,4,0.0,0
903,3,1,4,0.0,0
904,3,1,4,0.0,0
905,3,1,4,0.0,0
906,3,1,4,0.0,0
907,3,1,4,0.0,0
908,3,1,4,0.0,0
909,3,1,4,0.0,0
910,3,1,4,0.0,0
911,3,1,4,0.0,0
912,3,1,4,0.0,0
913,3,1,4,0.0,0
914,3,1,4,0.0,0
915,3,1,4,0.0,0
916,3,1,4,0.0,0
917,3,1,4,0.0,0
918,3,1,4,0.0,0
919,3,1,4,0.0,0
920,3,1,4,0.0,0
921,3,1,4,0.0,0
922,3,1,4,0.0,0
923,3,1,4,0.0,0
924,3,1,4,0.0,0
925,3,1,4,0.0,0
926,3,1,4,0.0,0
927,3,1,4,0.0,0
928,3,1,4,0.0,0
929,3,1,4,0.0,0
930,3,1,4,0.0,0
931,3,1,4,0.0,0
932,3,1,4,0.0,0
933,3,1,4,0.0,0
934,3,1,4,0.0,0
935,3,1,4,0.0,0
936,3,1,4,0.0,0
937,3,1,4,0.0,0
938,3,1,4,0.0,0
939,3,1,4,0.0,0
940,3,1,4,0.0,0
941,3,1,4,0.0,0
942,3,1,4,0.0,0
943,3,1,4,0.0,0
944,3,1,4,0.0,0
945,3,1,4,0.0,0
946,3,1,4,0.0,0
947,3,1,4,0.0,0
948,3,1,4,0.0,0
949,3,1,4,0.0,0
950,3,1,4,0.0,0
951,3,1,4,0.0,0
952,3,1,4,0.0,0
953,3,1,4,0.0,0
954,3,1,4,0.0,0
955,3,1,4,0.0,0
956,3,1,4,0.0,0
957,3,1,4,0.0,0
958,3,1,4,0.0,0
959,3,1,4,0.0,0
960,3,1,4,0.0,0
961,3,1,4,0.0,0
962,3,1,4,0.0,0
963,3,1,4,0.0,0
964,3,1,4,0.0,0
965,3,1,4,0.0,0
966,3,1,4,1.0,1
967,3,1,4,2.0,2
968,3,1,4,3.0,3
969,3,1,4,4.0,4
970,3,1,4,5.0,5
971,3,1,4,6.0,6
972,3,1,4,7.0,7
973,3,1,4,8.0,8
974,3,1,4,9.0,9
975,3,1,4,10.0,10
976,3,1,4,11.0,11
977,3,1,4,12.0,12
978,3,1,4,13.0,13
979,3,1,4,14.0,14
980,3,1,4,15.0,15
981,3,1,4,16.0,16
982,3,1,4,17.0,17
983,3,1,4,18.0,18
984,3,1,4,19.0,19
985,3,1,4,20.0,20
986,3,1,4,21.0,21
987,3,1,4,22.0,22
988,3,1,4,23.0,23
989,3,1,4,24.0,24
990,3,1,4,25.0,25
991,3,1,4,26.0,26
992,3,1,4,27.0,27
993,3,1,4,28.0,28
994,3,1,4,29.0,29
995,3,1,4,30.0,30
996,3,1,4,31.0,31
997,3,1,4,32.0,32
998,3,1,4,33.0,33
999,3,1,4,34.0,34
1000,3,1,4,35.0,35
1001,3,1,4,36.0,36
1002,3,1,4,37.0,37
1003,3,1,4,38.0,38
1004,3,1,4,39.0,39
1005,3,1,4,40.0,40
1006,3,1,4,41.0,41
1007,3,1,4,42.0,42
1008,3,1,4,43.0,43
1009,3,1,4,44.0,44
1010,3,1,4,45.0,45
1011,3,1,4,46.0,46
1012,3,1,4,47.0,47
